,Gemeindekennziffer,Gemeindename,Gemeindecode,Status,PLZ des Gem.Amtes,weitere Postleitzahlen,Einwohner,Arbeitsstätten,Beschäftigte,Alter,Einkommen,Erbwerbstätige (15-64),Grundstückspreise,Anzahl an Ehepaaren,Anzahl der Kinder
1545,61254,Aich,61254,,8966,8965 8967,1319,0.09249431387414708,0.36087945413191813,41.97,36.185,0.5011372251705838,86.6,0.18953752843062927,1.76
1546,61255,Bad Mitterndorf,61255,M,8983,8982 8984,4940,0.10040485829959514,0.39068825910931176,46.45,37.272,0.48279352226720645,85.0,0.18947368421052632,1.49
1547,61256,Gaishorn am See,61256,M,8783,8781 8782,1289,0.08223429014740109,0.3847944142746315,46.44,40.67,0.49961210240496506,51.3,0.2117920868890613,1.48
1548,61257,Irdning-Donnersbachtal,61257,M,8952,8953,4147,0.09356161080299011,0.3108271039305522,44.22,38.068,0.5068724379069207,83.9,0.1892934651555341,1.58
1549,61258,Landl,61258,,8931,8920 8921 8922 8923,2618,0.1092436974789916,0.37203972498090143,50.46,38.766,0.4602750190985485,28.5,0.21466768525592056,1.47
1550,61259,Liezen,61259,ST,8940,8900,8196,0.10456320156173743,0.8121034651049293,44.83,37.602,0.4707174231332357,80.1,0.18570034163006344,1.57
1551,61260,Michaelerberg-Pruggern,61260,,8965,8962,1193,0.09136630343671416,0.40486169321039395,42.45,34.388,0.48197820620285,86.6,0.1953059513830679,1.75
1552,61261,Mitterberg-Sankt Martin,61261,,8962,8954 8960 8961,1912,0.09309623430962342,0.25993723849372385,44.11,37.0,0.5188284518828452,76.4,0.19874476987447698,1.64
1553,61262,Öblarn,61262,M,8960,,2010,0.08557213930348259,0.2243781094527363,43.55,35.66,0.48955223880597015,62.7,0.18756218905472638,1.69
1554,61263,Rottenmann,61263,ST,8786,8784,5111,0.0735668166699276,0.5535120328702798,46.27,39.616,0.48659753472901585,51.3,0.20250440226961455,1.58
1555,61264,Sankt Gallen,61264,M,8933,8932 8934,1788,0.11241610738255034,0.54082774049217,46.56,39.636,0.470917225950783,47.7,0.20190156599552572,1.63
1556,61265,Schladming,61265,ST,8970,8971 8973 8974,6576,0.14887469586374696,0.7407238442822385,45.08,38.712,0.48083941605839414,235.3,0.18111313868613138,1.62
1557,61266,Sölk,61266,,8961,,1478,0.10757780784844384,0.2489851150202977,44.73,35.232,0.5317997293640054,62.7,0.2158322056833559,1.67
1558,61267,Stainach-Pürgg,61267,M,8950,8951 8982,2793,0.07912638739706408,0.6476906552094522,46.63,36.749,0.4808449695667741,63.2,0.188327962764053,1.59
1559,61410,Mühlen,61410,M,8822,8820,881,0.11464245175936436,0.2213393870601589,45.07,37.878,0.4801362088535755,34.0,0.21679909194097616,1.65
1560,61413,Niederwölz,61413,,8831,8811,602,0.0681063122923588,0.3438538205980066,42.96,36.501,0.4833887043189369,48.6,0.2059800664451827,1.55
1561,61425,St. Peter am Kammersberg,61425,M,8843,8832 8842,2028,0.133629191321499,0.3047337278106509,45.1,36.946,0.4995069033530572,31.3,0.20857988165680474,1.61
1562,61428,Schöder,61428,,8844,,933,0.09217577706323687,0.1864951768488746,45.88,40.668,0.4833869239013934,31.3,0.2207931404072883,1.65
1563,61437,Krakau,61437,,8854,,1385,0.10469314079422383,0.18267148014440432,45.83,36.716,0.5444043321299639,31.3,0.22310469314079423,1.63
1564,61438,Murau,61438,ST,8850,8813 8842 8852,3467,0.14508220363426594,0.9301990193250649,48.7,41.834,0.4741851745024517,85.1,0.19209691375829246,1.51
1565,61439,Neumarkt in der Steiermark,61439,M,8820,8812 8822 9323 9360,4876,0.1138228055783429,0.3826907301066448,46.09,38.794,0.4944626743232157,34.0,0.19975389663658738,1.63
1566,61440,Oberwölz,61440,ST,8832,8831,2950,0.1152542372881356,0.288135593220339,45.88,40.762,0.48983050847457626,48.6,0.19796610169491524,1.61
1567,61441,Ranten,61441,,8853,8844,1145,0.09956331877729258,0.19912663755458515,44.56,37.874,0.5327510917030568,31.3,0.2165938864628821,1.69
1568,61442,Sankt Georgen am Kreischberg,61442,,8861,8850 8862,1715,0.12769679300291545,0.3323615160349854,45.79,39.718,0.5078717201166181,105.8,0.21457725947521866,1.66
1569,61443,Sankt Lambrecht,61443,M,8813,8812,1766,0.10305775764439411,0.3369195922989808,48.96,36.121,0.46319365798414497,34.0,0.2304643261608154,1.5
1570,61444,Scheifling,61444,M,8811,,2144,0.09095149253731344,0.45848880597014924,44.54,38.853,0.48740671641791045,48.6,0.19916044776119404,1.59
1571,61445,Stadl-Predlitz,61445,,8862,8863 8864,1683,0.1140819964349376,0.34462269756387404,46.34,36.411,0.47593582887700536,105.8,0.18538324420677363,1.56
1572,61446,Teufenbach-Katsch,61446,,8833,8812 8841 8842 8850,1874,0.09818569903948772,0.5795090715048026,45.16,38.918,0.5026680896478122,48.6,0.18783351120597652,1.51
1573,61611,Krottendorf-Gaisfeld,61611,,8564,8152 8563 8570,2459,0.0805205368035787,0.2566083773891826,44.94,41.427,0.5132167547783651,53.4,0.21024806832045548,1.53
1574,61612,Ligist,61612,M,8563,8564,3205,0.0939157566302652,0.24960998439937598,45.31,40.607,0.5101404056162246,51.3,0.20062402496099843,1.47
1575,61615,Mooskirchen,61615,M,8562,,2198,0.09235668789808917,0.28389444949954507,44.79,42.171,0.513648771610555,51.3,0.19927206551410373,1.62
1576,61618,Rosental an der Kainach,61618,,8582,8570 8580,1650,0.12363636363636364,0.5290909090909091,47.37,38.29,0.4672727272727273,70.3,0.20363636363636364,1.47
1577,61621,Sankt Martin am Wöllmißberg,61621,,8580,8563 8570 8583,811,0.09494451294697903,0.17509247842170161,44.66,37.561,0.5043156596794082,53.4,0.20098643649815043,1.56
1578,61624,Stallhofen,61624,M,8152,8113 8151 8570,3139,0.08251035361580121,0.28161834979292766,44.62,41.002,0.5011150047785919,51.7,0.2147180630774132,1.51
1579,61625,Voitsberg,61625,ST,8570,8152 8564 8572 8582,9391,0.0780534554360558,0.5355127249494197,46.8,39.574,0.4586306037695666,62.9,0.18475135768288786,1.47
1580,61626,Bärnbach,61626,ST,8572,8570 8580 8582 8593,5722,0.07846906675987417,0.3493533729465222,45.39,39.701,0.4804264243271583,60.0,0.19224047535826633,1.51
1581,61627,Edelschrott,61627,M,8583,8580,1680,0.14642857142857144,0.34345238095238095,48.37,38.688,0.4994047619047619,36.8,0.2011904761904762,1.57
1582,61628,Geistthal-Södingberg,61628,,8152,8113 8153,1487,0.10558170813718896,0.18560860793544048,46.3,36.704,0.5406859448554135,27.6,0.21587088096839274,1.55
1583,61629,Hirschegg-Pack,61629,,8584,8583 9451,1017,0.1504424778761062,0.27728613569321536,48.93,36.502,0.5093411996066863,36.8,0.19862340216322516,1.48
1584,61630,Kainach bei Voitsberg,61630,,8573,8572 8593,1603,0.09295071740486588,0.17592014971927636,46.04,36.831,0.4990642545227698,27.6,0.2133499688084841,1.49
1585,61631,Köflach,61631,ST,8580,8572 8582 8591 8592 8593,9689,0.0730725565073795,0.6082155021158014,48.26,38.485,0.4527815047992569,51.3,0.19640829806997626,1.45
1586,61632,Maria Lankowitz,61632,M,8591,8580 8583 8592 8593,2751,0.10323518720465286,0.2450018175209015,47.72,40.977,0.514721919302072,51.3,0.1846601235914213,1.45
1587,61633,Söding-Sankt Johann,61633,,8561,8152 8564 8565,4145,0.08950542822677925,0.3232810615199035,44.08,43.789,0.5162846803377563,54.5,0.20675512665862486,1.54
1588,61701,Albersdorf-Prebuch,61701,,8200,8181 8211,2250,0.08311111111111111,0.8168888888888889,40.93,40.717,0.5102222222222222,68.8,0.20933333333333334,1.64
1589,61708,Fischbach,61708,,8654,8673,1530,0.09411764705882353,0.23986928104575164,44.74,37.036,0.48823529411764705,26.2,0.23071895424836603,1.63
1590,61710,Floing,61710,,8183,8184 8223,1189,0.09335576114381834,0.23549201009251472,44.22,35.102,0.5138772077375946,33.5,0.21530698065601345,1.53
1591,61711,Gasen,61711,,8616,,883,0.12231030577576443,0.3567383918459796,43.48,34.294,0.5016987542468856,31.9,0.22989807474518686,1.83
1592,61716,Markt Hartmannsdorf,61716,M,8311,8312,2952,0.1182249322493225,0.31808943089430897,43.19,38.057,0.5193089430894309,20.7,0.21002710027100271,1.6
1593,61719,Hofstätten an der Raab,61719,,8200,8261 8311 8321,2313,0.0959792477302205,0.5862516212710766,41.63,39.852,0.5348032857760484,60.3,0.20190229139645482,1.64
1594,61727,Ludersdorf-Wilfersdorf,61727,,8200,8063,2515,0.09105367793240557,0.3745526838966203,41.1,41.137,0.5395626242544732,55.8,0.18449304174950298,1.56
1595,61728,Miesenbach bei Birkfeld,61728,,8190,,673,0.11144130757800892,0.2555720653789004,44.44,33.716,0.5735512630014858,23.0,0.2540861812778603,1.67
1596,61729,Mitterdorf an der Raab,61729,,8181,8160,2118,0.09254013220018886,0.20585457979225685,43.0,40.483,0.5358829084041549,45.7,0.2129367327667611,1.59
1597,61730,Mortantsch,61730,,8160,,2213,0.061003163126976956,0.11703569814731134,41.64,41.57,0.5146859466787167,84.4,0.22322638951649346,1.7
1598,61731,Naas,61731,,8160,,1343,0.08488458674609084,0.24125093075204765,43.26,36.276,0.580789277736411,46.0,0.22784810126582278,1.62
1599,61740,Puch bei Weiz,61740,,8182,8183 8212,2055,0.1148418491484185,0.26763990267639903,44.78,38.681,0.5391727493917275,33.5,0.22287104622871046,1.57
1600,61741,Ratten,61741,,8673,8672 8674,1078,0.12244897959183673,0.5862708719851577,47.45,36.859,0.5139146567717996,26.2,0.21706864564007422,1.59
1601,61743,Rettenegg,61743,,8674,,713,0.11640953716690042,0.3436185133239832,47.34,35.853,0.47685834502103785,26.2,0.22019635343618513,1.58
1602,61744,St. Kathrein am Hauenstein,61744,,8672,8671 8673,627,0.10526315789473684,0.22169059011164274,44.64,35.92,0.5119617224880383,26.2,0.20574162679425836,1.63
1603,61745,Sankt Kathrein am Offenegg,61745,,8171,,1065,0.1295774647887324,0.29107981220657275,46.33,35.661,0.5333333333333333,31.9,0.23849765258215963,1.64
1604,61746,St. Margarethen an der Raab,61746,M,8321,8323,4123,0.10550569973320398,0.3599320882852292,43.56,38.807,0.5154014067426631,46.0,0.21586223623575065,1.62
1605,61748,Sinabelkirchen,61748,M,8261,8200 8211 8262 8311,4408,0.08598003629764066,0.39541742286751363,41.71,37.265,0.522005444646098,32.5,0.1928312159709619,1.58
1606,61750,Strallegg,61750,,8192,8190 8673,1910,0.1,0.24607329842931938,43.58,35.422,0.5324607329842932,23.0,0.24293193717277486,1.67
1607,61751,Thannhausen,61751,,8160,,2475,0.08404040404040404,0.2096969696969697,43.18,39.504,0.5103030303030303,46.0,0.22383838383838384,1.61
1608,61756,Anger,61756,M,8184,8172 8182 8183,3938,0.09700355510411376,0.5096495683087862,45.28,38.116,0.5332656170644997,35.2,0.22828847130523108,1.57
1609,61757,Birkfeld,61757,M,8190,8172 8184 8191,4928,0.11282467532467533,0.45413961038961037,45.02,35.827,0.5342938311688312,23.0,0.22585227272727273,1.63
1610,61758,Fladnitz an der Teichalm,61758,,8163,8130 8162,1807,0.12894299944659657,0.5362479247371333,43.13,35.319,0.5489762036524627,31.9,0.21029330381848368,1.68
1611,61759,Gersdorf an der Feistritz,61759,,8212,8211 8261 8262 8265,1703,0.11743981209630065,0.38872577803875513,43.47,38.769,0.5184967704051674,17.7,0.21550205519671167,1.65
1612,61760,Gleisdorf,61760,ST,8200,8261 8302 8321,11072,0.14270231213872833,0.662481936416185,43.07,41.726,0.5027998554913294,60.3,0.18027456647398843,1.56
1613,61761,Gutenberg-Stenzengreith,61761,,8160,8061,1618,0.0865265760197775,0.16254635352286773,42.58,41.721,0.603831891223733,46.0,0.23671199011124847,1.58
1614,61762,Ilztal,61762,,8211,8181 8200 8261,2150,0.1055813953488372,0.29953488372093023,43.97,37.04,0.5423255813953488,20.4,0.21348837209302327,1.54
1615,61763,Passail,61763,M,8162,8061 8102 8160 8172,4414,0.1042138649750793,0.3568192115994563,44.87,37.543,0.5072496601721794,37.8,0.21635704576347983,1.65
1616,61764,Pischelsdorf am Kulm,61764,M,8212,8182 8222,3669,0.09893704006541292,0.46443172526574,43.7,38.943,0.5143090760425184,26.9,0.20850367947669665,1.6
1617,61765,Sankt Ruprecht an der Raab,61765,M,8181,8160,5428,0.09285187914517318,0.5935887988209285,41.06,38.459,0.5274502579218865,36.7,0.18938835666912307,1.62
1618,61766,Weiz,61766,ST,8160,8181,11756,0.08608370193943518,1.0329193603266418,44.93,41.259,0.4871554950663491,114.3,0.1846716570261994,1.57
1619,62007,Fohnsdorf,62007,,8753,8720,7611,0.16620680593877282,0.5241098410195769,47.76,40.273,0.4534226777033241,51.3,0.2024701090526869,1.48
1620,62008,Gaal,62008,,8731,,1334,0.12443778110944528,0.2631184407796102,45.49,37.943,0.4917541229385307,49.7,0.239880059970015,1.63
1621,62010,Hohentauern,62010,,8785,,391,0.15089514066496162,0.2659846547314578,50.62,39.383,0.4782608695652174,86.7,0.21227621483375958,1.48
1622,62014,Kobenz,62014,M,8723,,1923,0.08892355694227769,0.3078523140925637,44.89,46.974,0.5226209048361935,65.4,0.2142485699427977,1.56
1623,62021,Pusterwald,62021,,8764,8763,430,0.12790697674418605,0.23953488372093024,46.9,37.576,0.5023255813953489,22.0,0.2255813953488372,1.56
1624,62026,Sankt Georgen ob Judenburg,62026,,8756,8800,859,0.08498253783469151,0.24330616996507567,47.22,37.21,0.4935972060535506,30.4,0.2060535506402794,1.61
1625,62032,Sankt Peter ob Judenburg,62032,,8755,,1076,0.09944237918215613,0.3652416356877323,46.15,41.372,0.5074349442379182,53.4,0.2137546468401487,1.47
1626,62034,Seckau,62034,M,8732,8720 8724,1302,0.10368663594470046,0.30721966205837176,44.27,40.889,0.46697388632872505,49.7,0.20814132104454686,1.63
1627,62036,Unzmarkt-Frauenburg,62036,M,8800,,1259,0.0857823669579031,0.2891183478951549,49.13,38.591,0.4630659253375695,44.9,0.20492454328832407,1.49
1628,62038,Zeltweg,62038,ST,8740,,7039,0.06165648529620685,0.6293507600511437,46.38,39.854,0.4439551072595539,45.8,0.18951555618695837,1.53
1629,62039,Lobmingtal,62039,,8734,8592 8741,1842,0.07709011943539631,0.251900108577633,45.71,42.041,0.50542888165038,54.1,0.23344191096634093,1.6
1630,62040,Judenburg,62040,ST,8750,8742,9631,0.0874260201432873,0.6649361437026269,47.59,39.96,0.4584155331741252,68.0,0.18513134669297063,1.51
1631,62041,Knittelfeld,62041,ST,8720,8734,12574,0.06577063782408143,0.5425481151582631,45.31,37.695,0.4308096071258152,86.7,0.18228089708923176,1.6
1632,62042,Obdach,62042,M,8742,9463,3747,0.10461702695489725,0.4133973845743261,44.92,39.782,0.5193488123832399,35.7,0.20496397117694154,1.64
1633,62043,Pöls-Oberkurzheim,62043,M,8761,8753 8754 8762,2944,0.07948369565217392,0.40726902173913043,48.01,40.84,0.47146739130434784,36.9,0.20889945652173914,1.55
1634,62044,Pölstal,62044,M,8763,8762 8765,2556,0.12597809076682315,0.3669796557120501,48.29,36.966,0.4968701095461659,22.0,0.19757433489827855,1.61
1635,62045,Sankt Marein-Feistritz,62045,,8733,,2039,0.09514467876410004,0.21971554683668465,43.57,47.927,0.4904364884747425,49.1,0.196174595389897,1.61
1636,62046,Sankt Margarethen bei Knittelfeld,62046,,8720,8714 8715,2651,0.08449641644662391,0.23198792908336477,46.46,42.138,0.5118823085628065,44.4,0.22482082233119577,1.53
1637,62047,Spielberg,62047,ST,8724,8740,5361,0.06789778026487596,0.4749113971274016,45.3,42.659,0.49002051855997014,66.9,0.21992165640738667,1.54
1638,62048,Weißkirchen in Steiermark,62048,M,8741,8734 8740 8742 8750,4787,0.09400459578023815,0.3033214957175684,45.52,44.007,0.4971798621265929,54.2,0.22059745143095885,1.61
1639,62105,Breitenau am Hochlantsch,62105,M,8614,,1631,0.08706315144083385,0.3120784794604537,50.11,43.612,0.40588595953402823,48.5,0.2575107296137339,1.48
1640,62115,Krieglach,62115,M,8670,8662 8663 8671,5329,0.07431037718145994,0.35541377369112404,45.59,41.768,0.4745730906361419,56.2,0.21129667855132295,1.56
1641,62116,Langenwang,62116,M,8665,8670 8680 8682,3886,0.08260422027792075,0.31960885229027275,46.92,40.611,0.4843026248069995,57.5,0.2197632527020072,1.55
1642,62125,Pernegg an der Mur,62125,,8132,8131 8614,2408,0.07225913621262459,0.21262458471760798,46.54,42.693,0.47674418604651164,48.5,0.21677740863787376,1.52
1643,62128,Sankt Lorenzen im Mürztal,62128,M,8642,8605 8625 8644 8652,3674,0.07376156777354383,0.3301578660860098,44.43,45.435,0.48965704953728906,94.9,0.22264561785519868,1.62
1644,62131,Spital am Semmering,62131,,8684,2680 8680 8685,1444,0.10734072022160665,0.5367036011080333,51.05,40.792,0.43975069252077564,43.1,0.2126038781163435,1.49
1645,62132,Stanz im Mürztal,62132,,8653,,1836,0.09422657952069717,0.19498910675381265,45.06,40.013,0.49945533769063183,48.5,0.2369281045751634,1.53
1646,62135,Turnau,62135,M,8625,8624 8636,1592,0.09296482412060302,0.24748743718592964,46.1,38.512,0.4748743718592965,36.0,0.22047738693467336,1.54
1647,62138,Aflenz,62138,M,8623,8621 8624,2454,0.09290953545232274,0.33700081499592505,48.02,45.064,0.460880195599022,49.0,0.2106764466177669,1.52
1648,62139,Bruck an der Mur,62139,ST,8600,,15650,0.08753993610223643,0.5860063897763578,47.16,42.996,0.4611501597444089,87.0,0.18894568690095848,1.51
1649,62140,Kapfenberg,62140,ST,8605,8600 8641 8642,22380,0.059159964253798034,0.6336461126005362,45.79,40.39,0.44222520107238605,59.8,0.2023681858802502,1.6
1650,62141,Kindberg,62141,ST,8650,8643 8644 8652 8653,8118,0.07206208425720621,0.4873121458487312,46.48,42.43,0.48497166789849716,57.6,0.2126139443212614,1.5
1651,62142,Mariazell,62142,ST,8630,3294 8632 8634 8635,3626,0.11500275785990072,0.4881412024269167,49.98,35.263,0.4696635410921125,43.8,0.20573634859349146,1.51
1652,62143,Mürzzuschlag,62143,ST,8680,8682,8227,0.0763340221222803,0.541752765285037,49.23,39.747,0.4148535310562781,57.5,0.21064786678011427,1.6
1653,62144,Neuberg an der Mürz,62144,M,8692,8691 8693 8694,2346,0.09548167092924126,0.25831202046035806,50.05,40.167,0.44884910485933505,35.9,0.22506393861892582,1.54
1654,62145,Sankt Barbara im Mürztal,62145,M,8662,8661 8663 8664,6572,0.0674071819841753,0.3451004260499087,48.51,41.524,0.4351795496043822,46.3,0.2226110772976263,1.48
1655,62146,Sankt Marein im Mürztal,62146,M,8641,8600,2804,0.0695435092724679,0.3174037089871612,44.42,41.673,0.4643366619115549,99.3,0.19543509272467904,1.56
1656,62147,Thörl,62147,M,8621,8622 8623 8624,2233,0.0980743394536498,0.3761755485893417,48.58,40.105,0.46215853112404837,31.6,0.21719659650694134,1.5
1657,62148,Tragöß-Sankt Katharein,62148,,8611,8612,1844,0.08351409978308026,0.18872017353579176,48.32,42.255,0.4614967462039046,31.6,0.22668112798264642,1.54
1658,62202,Bad Blumau,62202,,8283,,1633,0.09369259032455603,0.6111451316595223,43.89,34.599,0.5101041028781383,19.4,0.1996325780771586,1.67
1659,62205,Buch-St. Magdalena,62205,,8274,8272 8294,2157,0.07603152526657395,0.21094112192860454,44.34,37.347,0.5090403337969402,21.7,0.21882243857209085,1.55
1660,62206,Burgau,62206,M,8291,,1050,0.09333333333333334,0.32857142857142857,47.86,37.831,0.4847619047619048,19.4,0.18857142857142858,1.54
1661,62209,Ebersdorf,62209,,8273,8272,1285,0.10194552529182879,0.32217898832684827,42.45,35.277,0.5424124513618677,21.7,0.21245136186770427,1.58
1662,62211,Friedberg,62211,ST,8240,8243,2623,0.09759817003431186,0.32215020968356844,44.46,38.389,0.4879908501715593,25.9,0.20930232558139536,1.62
1663,62214,Greinbach,62214,,8230,8225,1820,0.10659340659340659,0.3879120879120879,43.07,38.114,0.515934065934066,27.2,0.2021978021978022,1.59
1664,62216,Großsteinbach,62216,,8265,8264,1286,0.08709175738724728,0.2581648522550544,44.0,40.004,0.5124416796267496,17.3,0.2223950233281493,1.56
1665,62219,Hartberg,62219,ST,8230,,6794,0.1920812481601413,1.1320282602296143,45.18,40.314,0.4643803355902267,51.5,0.17868707683249926,1.59
1666,62220,Hartberg Umgebung,62220,,8230,8225 8274,2185,0.10709382151029748,0.4288329519450801,42.94,39.612,0.522654462242563,41.0,0.21922196796338672,1.64
1667,62226,Lafnitz,62226,,8233,8230,1466,0.08458390177353342,0.5879945429740792,43.36,38.72,0.48840381991814463,25.4,0.19781718963165076,1.62
1668,62232,Ottendorf an der Rittschein,62232,,8312,8262,1569,0.07966857871255577,0.16889738687061823,42.96,37.325,0.5627788400254939,17.5,0.21351179094964945,1.5
1669,62233,Pinggau,62233,M,8243,2872 7423,3131,0.0910252315554136,0.40370488661769405,43.87,39.31,0.5017566272756308,29.1,0.20504631108272117,1.64
1670,62235,Pöllauberg,62235,,8225,8250,2047,0.09184171958964338,0.2427943331704934,45.03,36.638,0.5334636052760137,12.7,0.2325354176844162,1.61
1671,62242,Sankt Jakob im Walde,62242,,8255,8673 8674,1037,0.12054001928640308,0.26133076181292186,43.41,36.143,0.5554484088717454,21.3,0.2227579556412729,1.69
1672,62244,Sankt Johann in der Haide,62244,,8295,8230 8294,2184,0.08516483516483517,0.5077838827838828,44.54,36.292,0.5114468864468864,23.8,0.18543956043956045,1.56
1673,62245,Sankt Lorenzen am Wechsel,62245,,8242,8234 8251,1432,0.10544692737430168,0.22136871508379888,45.32,37.236,0.5391061452513967,21.3,0.23114525139664804,1.66
1674,62247,Schäffern,62247,,8244,2852 2870 2871,1343,0.11392405063291139,0.22933730454207,42.52,36.547,0.530156366344006,27.7,0.21518987341772153,1.76
1675,62252,Söchau,62252,,8362,8280,1454,0.07634112792297111,0.21939477303988997,47.41,35.839,0.4718019257221458,25.6,0.20357634112792297,1.46
1676,62256,Stubenberg,62256,,8223,8222 8224,2196,0.11429872495446267,0.41621129326047357,47.13,37.549,0.5018214936247724,29.1,0.2017304189435337,1.54
1677,62262,Wenigzell,62262,,8254,8253,1404,0.1346153846153846,0.38675213675213677,44.84,37.65,0.5042735042735043,21.3,0.23931623931623933,1.68
1678,62264,Bad Waltersdorf,62264,M,8271,8264 8272 8283,3897,0.09930715935334873,0.5178342314600975,43.11,36.821,0.527328714395689,27.4,0.19322555812163203,1.56
1679,62265,Dechantskirchen,62265,,8241,,2004,0.08882235528942116,0.20758483033932135,44.5,39.277,0.5384231536926147,25.9,0.2280439121756487,1.63
1680,62266,Feistritztal,62266,,8221,8212 8222 8223 8224 8265,2402,0.08825978351373855,0.2997502081598668,44.31,37.561,0.5241465445462115,21.5,0.20399666944213155,1.57
1681,62267,Fürstenfeld,62267,ST,8280,8282 8362,8655,0.11773541305603698,0.6642403235124206,46.11,39.372,0.4783362218370884,35.8,0.1775852108607741,1.5
1682,62268,Grafendorf bei Hartberg,62268,M,8232,8225 8230 8233 8234 8250,3139,0.11086333227142402,0.4657534246575342,43.79,38.616,0.509079324625677,23.6,0.2045237336731443,1.58
1683,62269,Großwilfersdorf,62269,,8263,8262 8264 8362,2096,0.11307251908396947,0.5877862595419847,44.6,41.152,0.5090648854961832,17.6,0.19751908396946566,1.55
1684,62270,Hartl,62270,,8224,8222 8265 8271 8272 8273,2127,0.1071932299012694,0.45604137282557594,43.05,34.42,0.5477197931358722,17.3,0.21908791725434884,1.62
1685,62271,Ilz,62271,M,8262,8261 8265 8311,3753,0.10658140154543032,0.6195043964828137,43.93,38.917,0.5278443911537437,29.0,0.18705035971223022,1.52
1686,62272,Kaindorf,62272,M,8224,8225,3001,0.10296567810729756,0.42685771409530154,43.23,35.067,0.5011662779073642,29.1,0.19860046651116295,1.58
1687,62273,Bad Loipersdorf,62273,,8282,8280,1816,0.10903083700440529,0.5737885462555066,46.04,35.29,0.5209251101321586,25.6,0.21200440528634362,1.46
1688,62274,Neudau,62274,M,8292,,1474,0.07055630936227951,0.34599728629579374,43.31,35.436,0.4043419267299864,19.4,0.1824966078697422,1.8
1689,62275,Pöllau,62275,M,8225,8224 8230,5942,0.11225176708179065,0.4104678559407607,45.21,36.128,0.5323123527431841,30.6,0.2255132951868058,1.54
1690,62276,Rohr bei Hartberg,62276,,8294,8274 8293,1444,0.08102493074792244,0.23961218836565096,45.66,35.953,0.5048476454293629,16.2,0.2257617728531856,1.41
1691,62277,Rohrbach an der Lafnitz,62277,,8234,8233 8241 8250,2643,0.088157396897465,0.38251986379114644,45.71,37.191,0.5096481271282634,20.3,0.22474460839954596,1.55
1692,62278,Vorau,62278,M,8250,8234 8251 8252 8253 8254,4669,0.10516170486185479,0.3816663097022917,45.33,36.471,0.5084600556864425,21.3,0.23174127222103233,1.61
1693,62279,Waldbach-Mönichwald,62279,,8252,8251 8253,1461,0.12251882272416154,0.30184804928131415,46.67,35.41,0.4989733059548255,21.3,0.22861054072553047,1.68
1694,62311,Edelsbach bei Feldbach,62311,,8332,8311 8330,1333,0.09902475618904726,0.4426106526631658,43.83,36.701,0.5206301575393848,23.7,0.22055513878469618,1.65
1695,62314,Eichkögl,62314,,8322,8311 8332,1347,0.0779510022271715,0.14253897550111358,41.56,38.508,0.5115070527097253,23.7,0.21083890126206384,1.62
1696,62326,Halbenrain,62326,M,8492,8355 8484 8493,1728,0.11516203703703703,0.39814814814814814,47.87,38.258,0.48842592592592593,25.2,0.19675925925925927,1.43
1697,62330,Jagerberg,62330,M,8091,8083 8421,1644,0.11496350364963503,0.3278588807785888,44.04,36.262,0.5298053527980535,13.1,0.201338199513382,1.61
1698,62332,Kapfenstein,62332,,8353,8344 8350,1550,0.10516129032258065,0.32903225806451614,44.68,35.406,0.4993548387096774,15.9,0.23161290322580644,1.58
1699,62335,Klöch,62335,M,8493,8355 8492,1173,0.13981244671781756,0.40494458653026427,48.18,39.849,0.5046888320545609,25.2,0.21398124467178176,1.44
1700,62343,Mettersdorf am Saßbach,62343,M,8092,8093 8421,1330,0.09849624060150376,0.47368421052631576,46.17,36.719,0.49849624060150377,13.1,0.20225563909774436,1.51
1701,62368,Tieschen,62368,M,8355,8493,1196,0.11454849498327759,0.24414715719063546,47.9,38.477,0.5058528428093646,25.2,0.2148829431438127,1.49
1702,62372,Unterlamm,62372,,8352,8350 8361 8362,1254,0.0773524720893142,0.20334928229665072,45.58,35.409,0.5095693779904307,22.9,0.19617224880382775,1.52
1703,62375,Bad Gleichenberg,62375,,8344,8343,5173,0.10071525227140923,0.524647206649913,46.62,37.778,0.4813454475159482,32.8,0.19485791610284167,1.54
1704,62376,Bad Radkersburg,62376,ST,8490,8492,3179,0.1299150676313306,0.9553318653664674,50.04,40.469,0.4196288140924819,39.1,0.1912551116703366,1.49
1705,62377,Deutsch Goritz,62377,,8483,,1795,0.1181058495821727,0.5743732590529248,45.96,36.555,0.5259052924791087,13.1,0.20167130919220055,1.52
1706,62378,Fehring,62378,ST,8350,8313 8330 8333 8352 8353 8361 8362,7167,0.10004185851820846,0.40574856983396124,46.37,37.093,0.4820706013673783,22.9,0.2037114552811497,1.55
1707,62379,Feldbach,62379,ST,8330,8332 8333 8334 8344,13371,0.10178745045247177,0.7260489118240969,44.13,37.017,0.4875476778101862,35.7,0.1980405354872485,1.59
1708,62380,Gnas,62380,M,8342,8083 8091 8330 8341 8343 8345,5977,0.11259829345825666,0.3684122469466287,44.57,34.902,0.5325414087334783,16.9,0.2151581060732809,1.57
1709,62381,Kirchbach-Zerlach,62381,M,8082,8081 8083,3265,0.10995405819295559,0.4104134762633997,45.35,37.639,0.5329249617151608,35.3,0.19724349157733537,1.54
1710,62382,Kirchberg an der Raab,62382,,8324,8082 8322 8323 8332,4582,0.10497599301615015,0.4006983849847228,43.78,37.438,0.5141859450021824,29.6,0.19860323003055436,1.57
